node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
521,523,0.196380000192,-65.8659398729859,-3.44586611671394,-65.8709204441364,-3.44541410959638,0.196380000192,0,2019.88079215268,2020.07717215287,NA,BR.AM,BR.AM
523,524,2.232590885972,-65.8709204441364,-3.44541410959638,-62.8002754872616,-9.31347114228175,2.428970886164,0.196380000192,2020.07717215287,2022.30976303884,NA,BR.AM,BR.AC
524,533,0.2494241584663,-62.8002754872616,-9.31347114228175,-62.8011124859259,-9.30892031090961,2.6783950446303,2.428970886164,2022.30976303884,2022.55918719731,NA,BR.AC,BR.AC
533,674,0.1095297926493,-62.8011124859259,-9.30892031090961,-69.2336697123009,-8.34459446423356,2.7879248372796,2.6783950446303,2022.55918719731,2022.66871698996,NA,BR.AC,BR.RO
533,534,0.1152519605576,-62.8011124859259,-9.30892031090961,-62.8071286152288,-9.3048063187941,2.7936470051879,2.6783950446303,2022.55918719731,2022.67443915786,NA,BR.AC,BR.AC
674,675,0.08326125644908,-69.2336697123009,-8.34459446423356,-69.2301654527336,-8.33928421032849,2.87118609372868,2.7879248372796,2022.66871698996,2022.7519782464,NA,BR.RO,BR.RO
534,652,0.1146433306973,-62.8071286152288,-9.3048063187941,-62.8105377063999,-9.2990856632008,2.9082903358852,2.7936470051879,2022.67443915786,2022.78908248856,NA,BR.AC,BR.AC
652,658,0.01294264894957,-62.8105377063999,-9.2990856632008,-62.8073478123512,-9.29632178236962,2.92123298483477,2.9082903358852,2022.78908248856,2022.80202513751,NA,BR.AC,BR.AC
534,535,0.1297636903279,-62.8071286152288,-9.3048063187941,-62.8115248200136,-9.30034577201898,2.9234106955158,2.7936470051879,2022.67443915786,2022.80420284819,NA,BR.AC,BR.AC
675,683,0.06842005952815,-69.2301654527336,-8.33928421032849,-69.228382870749,-8.33904800511578,2.93960615325683,2.87118609372868,2022.7519782464,2022.82039830593,NA,BR.RO,BR.RO
535,520,0.02674288127873,-62.8115248200136,-9.30034577201898,-62.8151357122972,-9.30187053339226,2.95015357679453,2.9234106955158,2022.80420284819,2022.83094572947,PP153979_SegL_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.AC,BR.AC
683,18,0.01054742353773,-69.228382870749,-8.33904800511578,-69.2268804036858,-8.3401914491081,2.95015357679456,2.93960615325683,2022.82039830593,2022.83094572947,PP153977_SegL_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.RO,BR.RO
523,1035,2.78306851525,-65.8709204441364,-3.44541410959638,-65.8715504429421,-3.41823320243627,2.979448515442,0.196380000192,2020.07717215287,2022.86024066812,NA,BR.AM,BR.AM
521,522,3.017774460963,-65.8659398729859,-3.44586611671394,-65.8553267600013,-3.467373782484,3.017774460963,0,2019.88079215268,2022.89856661364,NA,BR.AM,BR.AM
1035,1037,0.05667509167998,-65.8715504429421,-3.41823320243627,-65.8707368302018,-3.41825985131645,3.03612360712198,2.979448515442,2022.86024066812,2022.9169157598,NA,BR.AM,BR.AM
658,668,0.1161899655367,-62.8073478123512,-9.29632178236962,-65.7967948907843,-5.25088686439343,3.03742295037147,2.92123298483477,2022.80202513751,2022.91821510305,NA,BR.AC,BR.AM
658,659,0.1349070233406,-62.8073478123512,-9.29632178236962,-62.8112678740207,-9.28880258221275,3.05614000817537,2.92123298483477,2022.80202513751,2022.93693216085,NA,BR.AC,BR.AC
1037,1038,0.04940996008515,-65.8707368302018,-3.41825985131645,-65.8084274105532,-8.55646586606152,3.08553356720713,3.03612360712198,2022.9169157598,2022.96632571988,NA,BR.AM,BR.AM
524,525,0.6598841127369,-62.8002754872616,-9.31347114228175,-62.7985292753686,-9.30811570959063,3.0888549989009,2.428970886164,2022.30976303884,2022.96964715158,NA,BR.AC,BR.AC
522,7,0.08032432131075,-65.8553267600013,-3.467373782484,-61.9872754742314,-7.85288906630101,3.09809878227375,3.017774460963,2022.89856661364,2022.97889093495,PP154130_SegL_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
522,8,0.08032432131075,-65.8553267600013,-3.467373782484,-65.8523692446894,-3.46566234692391,3.09809878227375,3.017774460963,2022.89856661364,2022.97889093495,PP154128_SegL_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
1035,1036,0.1270717849113,-65.8715504429421,-3.41823320243627,-65.8595356386044,-3.43294150974298,3.1065203003533,2.979448515442,2022.86024066812,2022.98731245303,NA,BR.AM,BR.AM
525,532,0.02608438326192,-62.7985292753686,-9.30811570959063,-62.7844561302315,-9.31355224273623,3.11493938216282,3.0888549989009,2022.96964715158,2022.99573153484,NA,BR.AC,BR.AC
668,669,0.07921184356802,-65.7967948907843,-5.25088686439343,-65.7977731117272,-5.2477222837737,3.11663479393949,3.03742295037147,2022.91821510305,2022.99742694662,NA,BR.AM,BR.AM
525,526,0.0357207327101,-62.7985292753686,-9.30811570959063,-62.79723978196,-9.30731958515709,3.124575731611,3.0888549989009,2022.96964715158,2023.00536788429,NA,BR.AC,BR.AC
675,676,0.2539653226875,-69.2301654527336,-8.33928421032849,-69.2314737714211,-8.33774761338643,3.12515141641618,2.87118609372868,2022.7519782464,2023.00594356909,NA,BR.RO,BR.RO
1037,1,0.09211216145377,-65.8707368302018,-3.41825985131645,-65.8733656566488,-3.4164722211466,3.12823576857575,3.03612360712198,2022.9169157598,2023.00902792125,PP154149_SegL_LACENAM_ILMD_0002AFS_Brazil_Amazonas_2023-01-04,BR.AM,BR.AM
