node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
521,522,4.085978039873,-65.8511637406972,-3.38190682364196,-69.5403256571404,-8.95142806074199,4.085978039873,0,2018.49653342478,2022.58251146465,NA,BR.AM,BR.AC
521,1033,0.08929513021212,-65.8511637406972,-3.38190682364196,-65.8668538787459,-3.39640140777538,0.08929513021212,0,2018.49653342478,2018.58582855499,NA,BR.AM,BR.AM
522,523,0.02204693808018,-69.5403256571404,-8.95142806074199,-69.5440691369063,-8.94047688290097,4.10802497795318,4.085978039873,2022.58251146465,2022.60455840273,NA,BR.AC,BR.AC
523,524,0.147432416603,-69.5440691369063,-8.94047688290097,-69.5493314555827,-8.95335742698959,4.25545739455618,4.10802497795318,2022.60455840273,2022.75199081933,NA,BR.AC,BR.AC
524,525,0.03332744843661,-69.5493314555827,-8.95335742698959,-69.5448422141213,-8.94388249303273,4.28878484299279,4.25545739455618,2022.75199081933,2022.78531826777,NA,BR.AC,BR.AC
525,526,0.008832660675567,-69.5448422141213,-8.94388249303273,-69.5448452262934,-8.94297614789033,4.29761750366836,4.28878484299279,2022.78531826777,2022.79415092845,NA,BR.AC,BR.AC
524,658,0.04431009370221,-69.5493314555827,-8.95335742698959,-64.7919675273194,-7.25942542096106,4.29976748825839,4.25545739455618,2022.75199081933,2022.79630091304,NA,BR.AC,BR.AM
526,527,0.009238979770164,-69.5448452262934,-8.94297614789033,-69.546898059231,-8.94564305361807,4.30685648343852,4.29761750366836,2022.79415092845,2022.80338990822,NA,BR.AC,BR.AC
658,667,0.01267091991384,-64.7919675273194,-7.25942542096106,-64.7938674827538,-7.26130930129032,4.31243840817223,4.29976748825839,2022.79630091304,2022.80897183295,NA,BR.AM,BR.AM
1033,1034,4.23473819227,-65.8668538787459,-3.39640140777538,-65.8665751138293,-3.40159322566895,4.32403332248212,0.08929513021212,2018.58582855499,2022.82056674726,NA,BR.AM,BR.AM
667,669,0.02015031992786,-64.7938674827538,-7.26130930129032,-63.2996082428255,-10.8308606801027,4.33258872810009,4.31243840817223,2022.80897183295,2022.82912215288,NA,BR.AM,BR.RO
525,520,0.04562746169959,-69.5448422141213,-8.94388249303273,-69.5461690498575,-8.94998835237639,4.33441230469238,4.28878484299279,2022.78531826777,2022.83094572947,PP153979_SegL_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.AC,BR.AC
669,18,0.001823576592292,-63.2996082428255,-10.8308606801027,-63.2986584126487,-10.8317601457474,4.33441230469238,4.33258872810009,2022.82912215288,2022.83094572947,PP153977_SegL_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.RO,BR.RO
1034,1037,0.02361371515187,-65.8665751138293,-3.40159322566895,-61.3032321107759,-5.82692404413727,4.34764703763399,4.32403332248212,2022.82056674726,2022.84418046241,NA,BR.AM,BR.AM
667,668,0.1214761175128,-64.7938674827538,-7.26130930129032,-64.7954622634209,-7.26169611498417,4.43391452568503,4.31243840817223,2022.80897183295,2022.93044795046,NA,BR.AM,BR.AM
526,649,0.1555413264523,-69.5448452262934,-8.94297614789033,-69.5548607197242,-8.95044962808331,4.45315883012066,4.29761750366836,2022.79415092845,2022.9496922549,NA,BR.AC,BR.AC
658,659,0.1578672908663,-64.7919675273194,-7.25942542096106,-64.7953142596293,-7.25570399354162,4.45763477912469,4.29976748825839,2022.79630091304,2022.9541682039,NA,BR.AM,BR.AM
659,660,0.002142110813134,-64.7953142596293,-7.25570399354162,-64.7959005837227,-7.25562706563821,4.45977688993782,4.45763477912469,2022.9541682039,2022.95631031472,NA,BR.AM,BR.AM
1033,1039,4.372285941315,-65.8668538787459,-3.39640140777538,-65.8612397094103,-3.41886874603415,4.46158107152712,0.08929513021212,2018.58582855499,2022.95811449631,NA,BR.AM,BR.AM
