node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
521,523,0.9160020105852,-65.8216639023574,-3.42109362421771,-65.8116177449697,-3.42269416950218,0.9160020105852,0,2019.0800971319,2019.99609914249,NA,BR.AM,BR.AM
523,529,2.625707593262,-65.8116177449697,-3.42269416950218,-70.9134023592148,-7.68418772304524,3.5417096038472,0.9160020105852,2019.99609914249,2022.62180673575,NA,BR.AM,BR.AC
529,1032,0.06583584998591,-70.9134023592148,-7.68418772304524,-70.9133197782103,-7.68937696072527,3.60754545383311,3.5417096038472,2022.62180673575,2022.68764258573,NA,BR.AC,BR.AC
529,530,0.09716921829214,-70.9134023592148,-7.68418772304524,-70.9237362726545,-7.68135742854798,3.63887882213934,3.5417096038472,2022.62180673575,2022.71897595404,NA,BR.AC,BR.AC
530,531,0.01051673866955,-70.9237362726545,-7.68135742854798,-70.9279991758433,-7.68224496239352,3.64939556080889,3.63887882213934,2022.71897595404,2022.72949269271,NA,BR.AC,BR.AC
531,532,0.01615817307321,-70.9279991758433,-7.68224496239352,-70.9263512020641,-7.68290082065776,3.6655537338821,3.64939556080889,2022.72949269271,2022.74565086578,NA,BR.AC,BR.AC
532,533,0.04770953124037,-70.9263512020641,-7.68290082065776,-70.9243062065258,-7.68282500458763,3.71326326512247,3.6655537338821,2022.74565086578,2022.79336039702,NA,BR.AC,BR.AC
523,524,2.822430895035,-65.8116177449697,-3.42269416950218,-65.8212815752816,-3.42828196044814,3.7384329056202,0.9160020105852,2019.99609914249,2022.81853003752,NA,BR.AM,BR.AM
531,552,0.09555308738271,-70.9279991758433,-7.68224496239352,-64.869487966577,-5.27729095225359,3.7449486481916,3.64939556080889,2022.72949269271,2022.82504578009,NA,BR.AC,BR.RO
533,520,0.03758533244758,-70.9243062065258,-7.68282500458763,-70.9168867614632,-7.68597818795732,3.75084859757005,3.71326326512247,2022.79336039702,2022.83094572947,PP153979_SegL_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.AC,BR.AC
552,18,0.005899949378445,-64.869487966577,-5.27729095225359,-64.8703612240184,-5.27680992097969,3.75084859757005,3.7449486481916,2022.82504578009,2022.83094572947,PP153977_SegL_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.RO,BR.RO
552,553,0.0069929673655,-64.869487966577,-5.27729095225359,-64.8650030096504,-5.27595441003477,3.7519416155571,3.7449486481916,2022.82504578009,2022.83203874746,NA,BR.RO,BR.RO
524,525,0.08781489357595,-65.8212815752816,-3.42828196044814,-62.0186974284883,-6.83795919275357,3.82624779919615,3.7384329056202,2022.81853003752,2022.9063449311,NA,BR.AM,BR.AM
524,527,0.09838003700731,-65.8212815752816,-3.42828196044814,-65.7848397350769,-3.44197008771917,3.83681294262751,3.7384329056202,2022.81853003752,2022.91691007453,NA,BR.AM,BR.AM
