node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
490,491,6.651963872305,-69.5549566911324,-8.99944212199428,-69.5321312425139,-8.95501061235586,6.651963872305,0,2016.16759330492,2022.81955717722,NA,BR.AC,BR.AC
491,652,0.001114210950182,-69.5321312425139,-8.95501061235586,-69.5358967995255,-8.95397947321914,6.65307808325518,6.651963872305,2022.81955717722,2022.82067138817,NA,BR.AC,BR.AC
652,339,0.01027434129998,-69.5358967995255,-8.95397947321914,-69.5393602476532,-8.95194177713809,6.66335242455516,6.65307808325518,2022.82067138817,2022.83094572947,PP153977_SegS_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.AC,BR.AC
490,653,6.759596352532,-69.5549566911324,-8.99944212199428,-60.0282004522755,-3.10162542870784,6.759596352532,0,2016.16759330492,2022.92718965745,NA,BR.AC,BR.AM
653,654,0.001209297973751,-60.0282004522755,-3.10162542870784,-60.0279764144489,-3.10132210524214,6.76080565050575,6.759596352532,2022.92718965745,2022.92839895542,NA,BR.AM,BR.AM
654,655,0.00501038362878,-60.0279764144489,-3.10132210524214,-61.3028586715146,-5.81507763346029,6.76581603413453,6.76080565050575,2022.92839895542,2022.93340933905,NA,BR.AM,BR.AM
491,492,0.1197021920587,-69.5321312425139,-8.95501061235586,-69.5394514763353,-8.93292417589867,6.7716660643637,6.651963872305,2022.81955717722,2022.93925936928,NA,BR.AC,BR.AC
492,511,0.03519483200199,-69.5394514763353,-8.93292417589867,-69.5415770138783,-8.93483089182481,6.80686089636569,6.7716660643637,2022.93925936928,2022.97445420128,NA,BR.AC,BR.AC
654,13,0.05049197952877,-60.0279764144489,-3.10132210524214,-60.0285551908087,-3.10683331403552,6.81129763003452,6.76080565050575,2022.92839895542,2022.97889093495,PP154128_SegS_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
511,512,0.01263816132352,-69.5415770138783,-8.93483089182481,-67.8078357506384,-9.97796718231549,6.81949905768921,6.80686089636569,2022.97445420128,2022.9870923626,NA,BR.AC,BR.AC
511,649,0.02532017185164,-69.5415770138783,-8.93483089182481,-64.7897081508737,-7.25594467762655,6.83218106821733,6.80686089636569,2022.97445420128,2022.99977437313,NA,BR.AC,BR.AM
655,338,0.07561858220138,-61.3028586715146,-5.81507763346029,-61.3048239437158,-5.81365676216902,6.84143461633591,6.76581603413453,2022.93340933905,2023.00902792125,PP154149_SegS_LACENAM_ILMD_0002AFS_Brazil_Amazonas_2023-01-04,BR.AM,BR.AM
492,493,0.07640631061466,-69.5394514763353,-8.93292417589867,-69.5328962135113,-8.94586651521904,6.84807237497836,6.7716660643637,2022.93925936928,2023.01566567989,NA,BR.AC,BR.AC
493,494,0.005323830415815,-69.5328962135113,-8.94586651521904,-69.5333629267371,-8.94676272142106,6.85339620539418,6.84807237497836,2023.01566567989,2023.02098951031,NA,BR.AC,BR.AC
652,464,0.2020551632177,-69.5358967995255,-8.95397947321914,-69.5443683998083,-8.95182563317561,6.85513324647288,6.65307808325518,2022.82067138817,2023.02272655139,PP153951_SegS_LVM_ILMD_ZDC089_Brazil_Rondonia_2023-01-09,BR.AC,BR.AC
649,650,0.02727983022416,-64.7897081508737,-7.25594467762655,-64.7917821675795,-7.25918435302421,6.85946089844149,6.83218106821733,2022.99977437313,2023.02705420336,NA,BR.AM,BR.AM
649,6,0.04486998647489,-64.7897081508737,-7.25594467762655,-64.7954379057186,-7.25507119738482,6.87705105469222,6.83218106821733,2022.99977437313,2023.04464435961,PP154146_SegS_LACENAM_ILMD_0021CSO_Brazil_Amazonas_2023-01-17,BR.AM,BR.AM
494,495,0.02888976516136,-69.5333629267371,-8.94676272142106,-69.536729846556,-8.94959654924623,6.88228597055554,6.85339620539418,2023.02098951031,2023.04987927547,NA,BR.AC,BR.AC
512,513,0.06355273241719,-67.8078357506384,-9.97796718231549,-67.8088643502657,-9.96561118900398,6.8830517901064,6.81949905768921,2022.9870923626,2023.05064509502,NA,BR.AC,BR.AC
493,510,0.03611480766715,-69.5328962135113,-8.94586651521904,-69.5327540129821,-8.94506707367207,6.88418718264551,6.84807237497836,2023.01566567989,2023.05178048756,NA,BR.AC,BR.AC
513,514,0.006260274560184,-67.8088643502657,-9.96561118900398,-67.80755969403,-9.96711117355417,6.88931206466658,6.8830517901064,2023.05064509502,2023.05690536958,NA,BR.AC,BR.AC
495,462,0.01668289235577,-69.536729846556,-8.94959654924623,-69.5372387545342,-8.94911908166671,6.8989688629113,6.88228597055554,2023.04987927547,2023.06656216783,PP153975_SegS_LVM_ILMD_ZCD103_Brazil_Rondonia_2023-01-25,BR.AC,BR.AC
494,465,0.06475073970887,-69.5333629267371,-8.94676272142106,-69.5369886584405,-8.95182137185108,6.91814694510304,6.85339620539418,2023.02098951031,2023.08574025002,PP153972_SegS_LVM_ILMD_ZCD117_Brazil_Rondonia_2023-02-01,BR.AC,BR.AC
655,656,0.1541397885746,-61.3028586715146,-5.81507763346029,-61.3045718342216,-5.80892505907957,6.91995582270913,6.76581603413453,2022.93340933905,2023.08754912762,NA,BR.AM,BR.AM
510,463,0.04765839259454,-69.5327540129821,-8.94506707367207,-69.5374375783461,-8.94971269816187,6.93184557524005,6.88418718264551,2023.05178048756,2023.09943888016,PP153969_SegS_LVM_ILMD_ZCD121_Brazil_Rondonia_2023-02-06,BR.AC,BR.AC
495,496,0.05697324824284,-69.536729846556,-8.94959654924623,-69.5417393592571,-8.94691214921034,6.93925921879837,6.88228597055554,2023.04987927547,2023.10685252371,NA,BR.AC,BR.AC
656,337,0.03106783472267,-61.3045718342216,-5.80892505907957,-61.3053936557778,-5.80894402773117,6.9510236574318,6.91995582270913,2023.08754912762,2023.11861696235,PP154143_SegS_LACENAM_ILMD_0044NGF_Brazil_Amazonas_2023-02-13,BR.AM,BR.AM
650,651,0.09425557246976,-64.7917821675795,-7.25918435302421,-64.7919741371705,-7.26108482926356,6.95371647091125,6.85946089844149,2023.02705420336,2023.12130977583,NA,BR.AM,BR.AM
510,461,0.06957620081386,-69.5327540129821,-8.94506707367207,-69.5372298231607,-8.94563952249337,6.95376338345937,6.88418718264551,2023.05178048756,2023.12135668838,PP153966_SegS_LVM_ILMD_ZCD123_Brazil_Rondonia_2023-02-14,BR.AC,BR.AC
656,336,0.03654728677739,-61.3045718342216,-5.80892505907957,-61.3031702431055,-5.80861888517238,6.95650310948652,6.91995582270913,2023.08754912762,2023.1240964144,PP154140_SegS_LACENAM_ILMD_0051JSL_Brazil_Amazonas_2023-02-15,BR.AM,BR.AM
650,7,0.09704221104523,-64.7917821675795,-7.25918435302421,-64.7985171652665,-7.25960664968279,6.95650310948672,6.85946089844149,2023.02705420336,2023.1240964144,PP154137_SegS_LACENAM_ILMD_0153JPS_Brazil_Amazonas_2023-02-15,BR.AM,BR.AM
