node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
490,491,5.063848288466,-64.7659057972123,-7.27373642270807,-69.5332051759045,-8.95746490386986,5.063848288466,0,2017.65554517527,2022.71939346373,NA,BR.AM,BR.AC
491,809,0.1071936823041,-69.5332051759045,-8.95746490386986,-69.5398998510806,-8.95187802083271,5.1710419707701,5.063848288466,2022.71939346373,2022.82658714604,NA,BR.AC,BR.AC
809,339,0.004358583434587,-69.5398998510806,-8.95187802083271,-69.5393602476532,-8.95194177713809,5.17540055420469,5.1710419707701,2022.82658714604,2022.83094572947,PP153977_SegS_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.AC,BR.AC
491,492,0.1818425130937,-69.5332051759045,-8.95746490386986,-60.0328774109785,-3.11019422885306,5.2456908015597,5.063848288466,2022.71939346373,2022.90123597683,NA,BR.AC,BR.AM
809,810,0.1033233896217,-69.5398998510806,-8.95187802083271,-69.5404684059591,-8.95203413337878,5.2743653603918,5.1710419707701,2022.82658714604,2022.92991053566,NA,BR.AC,BR.AC
492,493,0.06632666885201,-60.0328774109785,-3.11019422885306,-60.0296594095346,-3.105630859735,5.31201747041171,5.2456908015597,2022.90123597683,2022.96756264568,NA,BR.AM,BR.AM
493,13,0.01132828927262,-60.0296594095346,-3.105630859735,-60.0285551908087,-3.10683331403552,5.32334575968433,5.31201747041171,2022.96756264568,2022.97889093495,PP154128_SegS_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
493,494,0.02531015553332,-60.0296594095346,-3.105630859735,-61.3155990559284,-5.81587428214299,5.33732762594503,5.31201747041171,2022.96756264568,2022.99287280121,NA,BR.AM,BR.AM
494,338,0.01615512004068,-61.3155990559284,-5.81587428214299,-61.3048239437158,-5.81365676216902,5.35348274598571,5.33732762594503,2022.99287280121,2023.00902792125,PP154149_SegS_LACENAM_ILMD_0002AFS_Brazil_Amazonas_2023-01-04,BR.AM,BR.AM
810,968,0.079765749369,-69.5404684059591,-8.95203413337878,-69.5416550939624,-8.95270912356174,5.3541311097608,5.2743653603918,2022.92991053566,2023.00967628503,NA,BR.AC,BR.AC
968,464,0.01305026636165,-69.5416550939624,-8.95270912356174,-69.5443683998083,-8.95182563317561,5.36718137612245,5.3541311097608,2023.00967628503,2023.02272655139,PP153951_SegS_LVM_ILMD_ZDC089_Brazil_Rondonia_2023-01-09,BR.AC,BR.AC
