node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
521,522,2.147134648035,-67.5357306220344,-9.57463444900795,-67.5539214435617,-9.5626393433118,2.147134648035,0,2019.51819993694,2021.66533458497,NA,BR.AC,BR.AC
522,640,0.08472740832366,-67.5539214435617,-9.5626393433118,-67.5553026752316,-9.56164635642836,2.23186205635866,2.147134648035,2021.66533458497,2021.7500619933,NA,BR.AC,BR.AC
640,651,0.9633311822103,-67.5553026752316,-9.56164635642836,-67.562599522898,-9.5968882353189,3.19519323856896,2.23186205635866,2021.7500619933,2022.71339317551,NA,BR.AC,BR.AC
651,652,0.04670507984296,-67.562599522898,-9.5968882353189,-67.1168899515224,-9.94409333893586,3.24189831841192,3.19519323856896,2022.71339317551,2022.76009825535,NA,BR.AC,BR.AC
640,641,1.04084528914,-67.5553026752316,-9.56164635642836,-69.5401815910901,-8.94528639173875,3.27270734549866,2.23186205635866,2021.7500619933,2022.79090728244,NA,BR.AC,BR.AC
652,658,0.04906946147002,-67.1168899515224,-9.94409333893586,-63.2993282614054,-10.8299809188584,3.29096777988194,3.24189831841192,2022.76009825535,2022.80916771682,NA,BR.AC,BR.RO
651,1027,0.1150237287288,-67.562599522898,-9.5968882353189,-65.8591740802642,-3.42523338539466,3.31021696729776,3.19519323856896,2022.71339317551,2022.82841690423,NA,BR.AC,BR.AM
641,1,0.0400384470355,-69.5401815910901,-8.94528639173875,-69.5405778174448,-8.94574211143018,3.31274579253416,3.27270734549866,2022.79090728244,2022.83094572947,PP153978_SegM_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.AC,BR.AC
658,481,0.02177801265205,-63.2993282614054,-10.8299809188584,-63.2988275290534,-10.8308752895469,3.31274579253399,3.29096777988194,2022.80916771682,2022.83094572947,PP153977_SegM_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.RO,BR.RO
658,659,0.04638788911285,-63.2993282614054,-10.8299809188584,-63.3012792917423,-10.829106215549,3.33735566899479,3.29096777988194,2022.80916771682,2022.85555560593,NA,BR.RO,BR.RO
641,642,0.1074136184606,-69.5401815910901,-8.94528639173875,-69.5423252836288,-8.95467809582353,3.38012096395926,3.27270734549866,2022.79090728244,2022.8983209009,NA,BR.AC,BR.AC
1027,1030,0.08393403917389,-65.8591740802642,-3.42523338539466,-65.8620522381522,-3.41821682722489,3.39415100647165,3.31021696729776,2022.82841690423,2022.91235094341,NA,BR.AM,BR.AM
659,660,0.0723959489134,-63.3012792917423,-10.829106215549,-63.3023713648387,-10.8329311023368,3.40975161790819,3.33735566899479,2022.85555560593,2022.92795155484,NA,BR.RO,BR.RO
652,653,0.1822215245191,-67.1168899515224,-9.94409333893586,-67.0880784573237,-9.95248216184315,3.42411984293102,3.24189831841192,2022.76009825535,2022.94231977987,NA,BR.AC,BR.AC
659,1020,0.08680912949326,-63.3012792917423,-10.829106215549,-63.30509349898,-10.8288815152866,3.42416479848805,3.33735566899479,2022.85555560593,2022.94236473542,NA,BR.RO,BR.RO
642,644,0.04704302601342,-69.5423252836288,-8.95467809582353,-69.5412730880159,-8.95274419229887,3.42716398997268,3.38012096395926,2022.8983209009,2022.94536392691,NA,BR.AC,BR.AC
1030,1031,0.04699054949149,-65.8620522381522,-3.41821682722489,-65.8598255615186,-3.4178247818469,3.44114155596314,3.39415100647165,2022.91235094341,2022.9593414929,NA,BR.AM,BR.AM
1031,1032,0.01301553879875,-65.8598255615186,-3.4178247818469,-65.8510975015899,-3.41417535517177,3.45415709476189,3.44114155596314,2022.9593414929,2022.9723570317,NA,BR.AM,BR.AM
1032,513,0.006533903251685,-65.8510975015899,-3.41417535517177,-65.8522935593657,-3.41347150153622,3.46069099801358,3.45415709476189,2022.9723570317,2022.97889093495,PP154128_SegM_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
1032,512,0.006533903251685,-65.8510975015899,-3.41417535517177,-60.0254987005873,-3.1006672405666,3.46069099801358,3.45415709476189,2022.9723570317,2022.97889093495,PP154129_SegM_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
522,523,1.322182359954,-67.5539214435617,-9.5626393433118,-67.8051924507729,-9.97680572735452,3.469317007989,2.147134648035,2021.66533458497,2022.98751694493,NA,BR.AC,BR.AC
1031,1033,0.03096581341143,-65.8598255615186,-3.4178247818469,-65.8597225051335,-3.41690787528469,3.47210736937457,3.44114155596314,2022.9593414929,2022.99030730631,NA,BR.AM,BR.AM
1033,1034,0.00170093126242,-65.8597225051335,-3.41690787528469,-65.8584323838685,-3.41590221207921,3.47380830063699,3.47210736937457,2022.99030730631,2022.99200823757,NA,BR.AM,BR.AM
1020,1021,0.04993752705606,-63.30509349898,-10.8288815152866,-63.3056430378427,-10.82703048022,3.47410232554411,3.42416479848805,2022.94236473542,2022.99230226248,NA,BR.RO,BR.RO
1034,1035,0.009108115380026,-65.8584323838685,-3.41590221207921,-65.8593643069749,-3.42137630947019,3.48291641601702,3.47380830063699,2022.99200823757,2023.00111635295,NA,BR.AM,BR.AM
1033,516,0.01872061494039,-65.8597225051335,-3.41690787528469,-65.8560280747074,-3.41500271155808,3.49082798431496,3.47210736937457,2022.99030730631,2023.00902792125,PP154149_SegM_LACENAM_ILMD_0002AFS_Brazil_Amazonas_2023-01-04,BR.AM,BR.AM
1035,515,0.007911568297944,-65.8593643069749,-3.42137630947019,-61.3068247832545,-5.81465791287295,3.49082798431496,3.48291641601702,2023.00111635295,2023.00902792125,PP154150_SegM_LACENAM_ILMD_0002AFS_Brazil_Amazonas_2023-01-04,BR.AM,BR.AM
1020,1022,0.06754935089638,-63.30509349898,-10.8288815152866,-63.3039606723597,-10.8296504134319,3.49171414938443,3.42416479848805,2022.94236473542,2023.00991408632,NA,BR.RO,BR.RO
1022,1024,0.001518955790057,-63.3039606723597,-10.8296504134319,-63.3041008575305,-10.8295631993436,3.49323310517449,3.49171414938443,2023.00991408632,2023.01143304211,NA,BR.RO,BR.RO
