node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
521,522,0.03281711586517,-68.0179212257197,-9.07107916463745,-68.0202794480757,-9.07438043835558,0.03281711586517,0,2019.74432000146,2019.77713711732,NA,BR.AM,BR.AM
522,528,1.681118772523,-68.0202794480757,-9.07438043835558,-68.4724931193474,-9.51727702452331,1.71393588838817,0.03281711586517,2019.77713711732,2021.45825588985,NA,BR.AM,BR.AM
521,660,2.551892980269,-68.0179212257197,-9.07107916463745,-67.9919907928672,-9.05618688556215,2.551892980269,0,2019.74432000146,2022.29621298173,NA,BR.AM,BR.AM
660,661,0.3051085189606,-67.9919907928672,-9.05618688556215,-63.5204182470262,-11.3025132616656,2.8570014992296,2.551892980269,2022.29621298173,2022.60132150069,NA,BR.AM,BR.RO
661,1021,0.1091084637293,-63.5204182470262,-11.3025132616656,-63.5290254551004,-11.2922992715846,2.9661099629589,2.8570014992296,2022.60132150069,2022.71042996442,NA,BR.RO,BR.RO
660,1027,0.5288452946918,-67.9919907928672,-9.05618688556215,-69.5340809882994,-8.80898891651557,3.0807382749608,2.551892980269,2022.29621298173,2022.82505827642,NA,BR.AM,BR.AC
528,652,1.371295454503,-68.4724931193474,-9.51727702452331,-62.7311346162564,-8.54771370938328,3.08523134289117,1.71393588838817,2021.45825588985,2022.82955134435,NA,BR.AM,BR.AM
1021,481,0.1205157650549,-63.5290254551004,-11.2922992715846,-63.5186484727023,-11.2951319501422,3.0866257280138,2.9661099629589,2022.71042996442,2022.83094572947,PP153977_SegM_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.RO,BR.RO
1027,1,0.005887453052942,-69.5340809882994,-8.80898891651557,-69.5355146045483,-8.81128869874849,3.08662572801374,3.0807382749608,2022.82505827642,2022.83094572947,PP153978_SegM_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.AC,BR.AC
522,523,3.06977472933,-68.0202794480757,-9.07438043835558,-70.7942599119915,-6.63022173636234,3.10259184519517,0.03281711586517,2019.77713711732,2022.84691184665,NA,BR.AM,BR.AM
652,653,0.02399250150859,-62.7311346162564,-8.54771370938328,-62.7317082085685,-8.55017022882133,3.10922384439976,3.08523134289117,2022.82955134435,2022.85354384586,NA,BR.AM,BR.AM
1027,1028,0.05103247585741,-69.5340809882994,-8.80898891651557,-69.5332560425335,-8.80766602590723,3.13177075081821,3.0807382749608,2022.82505827642,2022.87609075228,NA,BR.AC,BR.AC
523,524,0.04527685778749,-70.7942599119915,-6.63022173636234,-70.7941184081736,-6.62842990988736,3.14786870298266,3.10259184519517,2022.84691184665,2022.89218870444,NA,BR.AM,BR.AM
1028,1039,0.0436310896728,-69.5332560425335,-8.80766602590723,-69.5317064739999,-8.80836561543248,3.17540184049101,3.13177075081821,2022.87609075228,2022.91972184195,NA,BR.AC,BR.AC
653,655,0.06838770566458,-62.7317082085685,-8.55017022882133,-62.7336578916508,-8.54708581990855,3.17761155006434,3.10922384439976,2022.85354384586,2022.92193155152,NA,BR.AM,BR.AM
653,654,0.07965288608589,-62.7317082085685,-8.55017022882133,-62.7316547477229,-8.54574207074524,3.18887673048565,3.10922384439976,2022.85354384586,2022.93319673194,NA,BR.AM,BR.AM
655,656,0.01265923058045,-62.7336578916508,-8.54708581990855,-62.7314738424054,-8.55094798289171,3.19027078064479,3.17761155006434,2022.92193155152,2022.9345907821,NA,BR.AM,BR.AM
1021,1022,0.2388436469331,-63.5290254551004,-11.2922992715846,-63.5304882635875,-11.2999321711674,3.204953609892,2.9661099629589,2022.71042996442,2022.94927361135,NA,BR.RO,BR.RO
1022,1023,0.01195180813348,-63.5304882635875,-11.2999321711674,-63.5321349946735,-11.298424962365,3.21690541802548,3.204953609892,2022.94927361135,2022.96122541948,NA,BR.RO,BR.RO
