node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
521,522,3.395766325949,-65.8485745199384,-3.41262347751236,-64.7597976602617,-7.24840840928652,3.395766325949,0,2018.33883279307,2021.73459911902,NA,BR.AM,BR.AM
522,523,0.4569081138776,-64.7597976602617,-7.24840840928652,-64.731065538632,-7.26458319015062,3.8526744398266,3.395766325949,2021.73459911902,2022.1915072329,NA,BR.AM,BR.AM
521,1032,4.178954827516,-65.8485745199384,-3.41262347751236,-65.8563947483279,-3.41241912667526,4.178954827516,0,2018.33883279307,2022.51778762059,NA,BR.AM,BR.AM
523,661,0.4067722179775,-64.731065538632,-7.26458319015062,-63.3042093190859,-10.8292009943823,4.2594466578041,3.8526744398266,2022.1915072329,2022.59827945088,NA,BR.AM,BR.RO
1032,1033,0.1989479468569,-65.8563947483279,-3.41241912667526,-65.85213560692,-3.42131379215903,4.3779027743729,4.178954827516,2022.51778762059,2022.71673556745,NA,BR.AM,BR.AM
1033,1034,0.09944039611026,-65.85213560692,-3.42131379215903,-65.8568491531508,-3.4187920471513,4.47734317048316,4.3779027743729,2022.71673556745,2022.81617596356,NA,BR.AM,BR.AM
661,667,0.2181116487532,-63.3042093190859,-10.8292009943823,-63.3033845001665,-10.829325467201,4.4775583065573,4.2594466578041,2022.59827945088,2022.81639109963,NA,BR.RO,BR.RO
523,524,0.6276800090722,-64.731065538632,-7.26458319015062,-69.5435131521886,-8.95187571944432,4.4803544488988,3.8526744398266,2022.1915072329,2022.81918724197,NA,BR.AM,BR.AC
667,668,0.004263740638074,-63.3033845001665,-10.829325467201,-63.3038834384875,-10.8279307200109,4.48182204719537,4.4775583065573,2022.81639109963,2022.82065484027,NA,BR.RO,BR.RO
667,481,0.01455462984133,-63.3033845001665,-10.829325467201,-63.303593711054,-10.8285745141728,4.49211293639863,4.4775583065573,2022.81639109963,2022.83094572947,PP153977_SegM_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.RO,BR.RO
524,1,0.0117584874998,-69.5435131521886,-8.95187571944432,-69.544347124721,-8.95344649291763,4.4921129363986,4.4803544488988,2022.81918724197,2022.83094572947,PP153978_SegM_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.AC,BR.AC
524,525,0.01259848655847,-69.5435131521886,-8.95187571944432,-69.5427415803892,-8.94846222735712,4.49295293545727,4.4803544488988,2022.81918724197,2022.83178572853,NA,BR.AC,BR.AC
525,527,0.08121320411182,-69.5427415803892,-8.94846222735712,-69.5356379543287,-8.95074320429789,4.57416613956909,4.49295293545727,2022.83178572853,2022.91299893264,NA,BR.AC,BR.AC
1032,1035,0.4114335455858,-65.8563947483279,-3.41241912667526,-65.8604268436116,-3.42279927821174,4.5903883731018,4.178954827516,2022.51778762059,2022.92922116617,NA,BR.AM,BR.AM
1035,1036,0.02631973869179,-65.8604268436116,-3.42279927821174,-65.8568868310179,-3.42401637900044,4.61670811179359,4.5903883731018,2022.92922116617,2022.95554090487,NA,BR.AM,BR.AM
661,662,0.377087314085,-63.3042093190859,-10.8292009943823,-63.3104154485405,-10.8339916101195,4.6365339718891,4.2594466578041,2022.59827945088,2022.97536676496,NA,BR.RO,BR.RO
1034,513,0.1627149713959,-65.8568491531508,-3.4187920471513,-65.8537729773146,-3.41689837940132,4.64005814187906,4.47734317048316,2022.81617596356,2022.97889093495,PP154128_SegM_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
1034,512,0.1627149713959,-65.8568491531508,-3.4187920471513,-60.0206260405343,-3.10465186587438,4.64005814187906,4.47734317048316,2022.81617596356,2022.97889093495,PP154129_SegM_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
1036,1037,0.02503812724819,-65.8568868310179,-3.42401637900044,-65.8574199669388,-3.42286012636459,4.64174623904178,4.61670811179359,2022.95554090487,2022.98057903211,NA,BR.AM,BR.AM
