node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel,startState,endState
521,522,1.926945622028,-63.2186998791539,-10.8185367849413,-69.5137433450357,-8.99308860298948,1.926945622028,0,2018.76255196783,2020.68949758986,NA,BR.RO,BR.AC
522,523,2.094894567206,-69.5137433450357,-8.99308860298948,-67.8093669995597,-9.98072948288829,4.021840189234,1.926945622028,2020.68949758986,2022.78439215707,NA,BR.AC,BR.AC
522,652,2.099478361109,-69.5137433450357,-8.99308860298948,-69.5454142510145,-8.95248522804486,4.026423983137,1.926945622028,2020.68949758986,2022.78897595097,NA,BR.AC,BR.AC
652,653,0.004826874632599,-69.5454142510145,-8.95248522804486,-69.5426757397609,-8.95188174663541,4.0312508577696,4.026423983137,2022.78897595097,2022.7938028256,NA,BR.AC,BR.AC
653,654,0.02002868380127,-69.5426757397609,-8.95188174663541,-69.5448502687626,-8.95350931647697,4.05127954157087,4.0312508577696,2022.7938028256,2022.8138315094,NA,BR.AC,BR.AC
521,674,4.065009227208,-63.2186998791539,-10.8185367849413,-63.3017534864668,-10.8288770791178,4.065009227208,0,2018.76255196783,2022.82756119504,NA,BR.RO,BR.RO
674,481,0.00338453443025,-63.3017534864668,-10.8288770791178,-63.303593711054,-10.8285745141728,4.06839376163825,4.065009227208,2022.82756119504,2022.83094572947,PP153977_SegM_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.RO,BR.RO
653,1,0.03714290386916,-69.5426757397609,-8.95188174663541,-69.544347124721,-8.95344649291763,4.06839376163876,4.0312508577696,2022.7938028256,2022.83094572947,PP153978_SegM_LVM_ILMD_ZCD067_Brazil_Rondonia_2022-10-31,BR.AC,BR.AC
674,675,0.02662221583242,-63.3017534864668,-10.8288770791178,-63.3024276155453,-10.8292223301713,4.09163144304042,4.065009227208,2022.82756119504,2022.85418341087,NA,BR.RO,BR.RO
675,1035,0.04453480549605,-63.3024276155453,-10.8292223301713,-63.3010199841439,-10.8288199412113,4.13616624853647,4.09163144304042,2022.85418341087,2022.89871821637,NA,BR.RO,BR.RO
654,657,0.09549408760353,-69.5448502687626,-8.95350931647697,-65.8542653184698,-3.42078088498168,4.1467736291744,4.05127954157087,2022.8138315094,2022.90932559701,NA,BR.AC,BR.AM
1035,1036,0.02282903368886,-63.3010199841439,-10.8288199412113,-63.3040395577525,-10.8342056165298,4.15899528222533,4.13616624853647,2022.89871821637,2022.92154725006,NA,BR.RO,BR.RO
657,658,0.02312240332771,-65.8542653184698,-3.42078088498168,-65.8534333637303,-3.4158516992541,4.16989603250211,4.1467736291744,2022.90932559701,2022.93244800033,NA,BR.AM,BR.AM
657,660,0.0303213368735,-65.8542653184698,-3.42078088498168,-65.8542147570026,-3.42033495372251,4.1770949660479,4.1467736291744,2022.90932559701,2022.93964693388,NA,BR.AM,BR.AM
652,665,0.1550073585123,-69.5454142510145,-8.95248522804486,-69.5474236840755,-8.94858147899834,4.1814313416493,4.026423983137,2022.78897595097,2022.94398330948,NA,BR.AC,BR.AC
665,666,0.002307896047757,-69.5474236840755,-8.94858147899834,-69.5433370446133,-8.948221012293,4.18373923769706,4.1814313416493,2022.94398330948,2022.94629120553,NA,BR.AC,BR.AC
658,659,0.01405220954624,-65.8534333637303,-3.4158516992541,-65.8542942264408,-3.41508438276103,4.18394824204835,4.16989603250211,2022.93244800033,2022.94650020988,NA,BR.AM,BR.AM
659,513,0.03239072506998,-65.8542942264408,-3.41508438276103,-65.8537729773146,-3.41689837940132,4.21633896711833,4.18394824204835,2022.94650020988,2022.97889093495,PP154128_SegM_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
659,512,0.03239072506998,-65.8542942264408,-3.41508438276103,-60.0206260405343,-3.10465186587438,4.21633896711833,4.18394824204835,2022.94650020988,2022.97889093495,PP154129_SegM_LACENAM_ILMD_2068TNM_Brazil_Amazonas_2022-12-24,BR.AM,BR.AM
660,661,0.05371148080268,-65.8542147570026,-3.42033495372251,-65.8551357529432,-3.41927853594016,4.23080644685058,4.1770949660479,2022.93964693388,2022.99335841468,NA,BR.AM,BR.AM
523,525,0.2117753754603,-67.8093669995597,-9.98072948288829,-67.817209917479,-9.9760536452306,4.2336155646943,4.021840189234,2022.78439215707,2022.99616753253,NA,BR.AC,BR.AC
525,641,0.001576526226812,-67.817209917479,-9.9760536452306,-67.8200998527154,-9.97961522542025,4.23519209092111,4.2336155646943,2022.99616753253,2022.99774405875,NA,BR.AC,BR.AC
